id,performance_id,user_location_1,user_location_2,user_location_3,user_location_4,user_location_5,user_location_6,user_location_7,user_location_8,user_location_9,user_location_10,user_location_11,user_location_12,user_location_13,user_location_14,user_location_15,user_location_16,user_location_17,user_location_18,user_location_19,user_location_20
9718,9718,uk,india,us,pakistan,france,canada,germany,nigeria,australia,belgium,italy,morocco,russia,south africa,tanzania,egypt,ukraine,turkey,portugal,poland
9719,9719,us,uk,india,canada,australia,pakistan,germany,france,nigeria,belgium,morocco,spain,egypt,ukraine,tanzania,south africa,turkey,brazil,italy,indonesia
9720,9720,uk,india,us,pakistan,germany,australia,nigeria,canada,france,indonesia,ghana,italy,belgium,egypt,south africa,brazil,poland,ukraine,mexico,russia
9721,9721,india,us,uk,australia,nigeria,france,canada,germany,pakistan,egypt,italy,russia,mexico,brazil,indonesia,ghana,morocco,poland,portugal,turkey
9722,9722,uk,india,us,australia,pakistan,germany,france,nigeria,canada,brazil,egypt,portugal,poland,russia,ukraine,indonesia,south africa,italy,turkey,belgium
9723,9723,uk,us,india,france,pakistan,nigeria,germany,canada,australia,portugal,tanzania,brazil,egypt,italy,mexico,spain,ukraine,morocco,south africa,indonesia
9724,9724,uk,india,us,nigeria,australia,germany,pakistan,france,canada,belgium,poland,morocco,turkey,ukraine,spain,russia,italy,portugal,brazil,mexico
9725,9725,uk,india,us,canada,france,nigeria,germany,pakistan,australia,russia,ghana,egypt,brazil,turkey,ukraine,portugal,italy,belgium,morocco,south africa
9726,9726,uk,us,india,australia,france,canada,germany,nigeria,pakistan,ukraine,indonesia,south africa,egypt,ghana,brazil,tanzania,morocco,russia,mexico,belgium
9727,9727,india,us,uk,pakistan,nigeria,germany,france,canada,australia,spain,turkey,portugal,belgium,tanzania,egypt,morocco,russia,ghana,south africa,poland
9728,9728,uk,us,india,france,germany,nigeria,pakistan,canada,australia,brazil,poland,belgium,ghana,south africa,portugal,spain,indonesia,ukraine,italy,egypt
9729,9729,uk,us,india,germany,pakistan,nigeria,france,australia,canada,morocco,poland,portugal,indonesia,mexico,russia,south africa,tanzania,ukraine,egypt,italy
9730,9730,india,us,uk,france,pakistan,germany,nigeria,canada,australia,ghana,italy,brazil,indonesia,poland,turkey,tanzania,ukraine,spain,belgium,egypt
9731,9731,us,uk,india,canada,nigeria,pakistan,germany,australia,france,indonesia,poland,mexico,egypt,spain,south africa,brazil,tanzania,italy,portugal,morocco
9732,9732,us,uk,india,pakistan,nigeria,australia,canada,france,germany,belgium,morocco,egypt,brazil,ukraine,portugal,mexico,spain,ghana,russia,italy
9733,9733,us,uk,india,canada,germany,australia,france,nigeria,pakistan,south africa,italy,mexico,egypt,brazil,ghana,ukraine,turkey,indonesia,poland,morocco
9734,9734,uk,us,india,nigeria,pakistan,germany,france,canada,australia,italy,tanzania,mexico,brazil,turkey,belgium,indonesia,south africa,morocco,portugal,russia
9735,9735,uk,us,india,nigeria,germany,france,australia,pakistan,canada,south africa,tanzania,ukraine,belgium,morocco,egypt,brazil,poland,spain,mexico,ghana
9736,9736,uk,us,india,nigeria,france,australia,canada,pakistan,germany,spain,brazil,ukraine,italy,turkey,belgium,ghana,south africa,portugal,morocco,indonesia
9737,9737,uk,india,us,pakistan,canada,germany,australia,nigeria,france,italy,egypt,ghana,mexico,russia,south africa,poland,turkey,belgium,brazil,spain
9738,9738,uk,us,india,australia,canada,nigeria,germany,france,pakistan,italy,ukraine,russia,turkey,brazil,belgium,egypt,spain,ghana,poland,indonesia
9739,9739,uk,us,india,pakistan,nigeria,australia,canada,france,germany,belgium,south africa,ukraine,turkey,spain,morocco,italy,egypt,brazil,poland,ghana
9740,9740,india,uk,us,nigeria,france,australia,germany,pakistan,canada,tanzania,italy,belgium,morocco,spain,mexico,poland,ukraine,egypt,turkey,indonesia
9741,9741,uk,us,india,canada,australia,germany,nigeria,pakistan,france,portugal,indonesia,turkey,poland,brazil,morocco,russia,spain,tanzania,ukraine,egypt
9742,9742,india,us,uk,nigeria,canada,australia,pakistan,germany,france,south africa,spain,ukraine,belgium,russia,mexico,turkey,egypt,ghana,morocco,italy
9743,9743,uk,india,us,canada,france,australia,germany,pakistan,nigeria,russia,poland,brazil,tanzania,ghana,mexico,ukraine,italy,turkey,egypt,indonesia
9744,9744,uk,india,us,nigeria,pakistan,germany,france,canada,australia,poland,ghana,belgium,indonesia,tanzania,ukraine,spain,egypt,brazil,portugal,italy
9745,9745,uk,india,us,canada,pakistan,germany,nigeria,australia,france,tanzania,spain,ghana,italy,poland,brazil,indonesia,portugal,russia,turkey,south africa
9746,9746,uk,us,india,pakistan,nigeria,germany,france,canada,australia,belgium,russia,tanzania,portugal,ghana,ukraine,turkey,indonesia,spain,south africa,morocco
9747,9747,uk,india,us,france,germany,australia,nigeria,canada,pakistan,morocco,indonesia,turkey,belgium,brazil,russia,mexico,ukraine,egypt,south africa,ghana
9748,9748,uk,us,india,france,germany,australia,canada,pakistan,nigeria,brazil,ghana,turkey,mexico,south africa,morocco,russia,italy,egypt,poland,tanzania
9749,9749,uk,us,india,germany,canada,nigeria,australia,france,pakistan,russia,turkey,brazil,poland,belgium,portugal,indonesia,egypt,mexico,italy,south africa
9750,9750,uk,us,india,pakistan,nigeria,germany,australia,canada,france,tanzania,egypt,indonesia,turkey,south africa,morocco,brazil,belgium,ukraine,italy,spain
9751,9751,uk,us,india,nigeria,canada,pakistan,france,germany,australia,poland,turkey,italy,indonesia,brazil,spain,belgium,portugal,ukraine,ghana,tanzania
9752,9752,uk,india,us,australia,canada,germany,france,pakistan,nigeria,brazil,tanzania,mexico,south africa,spain,italy,turkey,poland,egypt,belgium,russia
9753,9753,uk,us,india,pakistan,france,nigeria,canada,germany,australia,ghana,ukraine,mexico,egypt,poland,portugal,brazil,south africa,indonesia,turkey,spain
9754,9754,uk,india,us,france,pakistan,germany,australia,canada,nigeria,belgium,poland,italy,tanzania,egypt,ukraine,turkey,mexico,indonesia,spain,russia
9755,9755,uk,us,india,pakistan,nigeria,canada,germany,australia,france,russia,mexico,egypt,italy,portugal,tanzania,belgium,indonesia,spain,morocco,ukraine
9756,9756,uk,india,us,canada,germany,nigeria,france,australia,pakistan,egypt,poland,south africa,ukraine,belgium,turkey,portugal,brazil,russia,tanzania,indonesia
9757,9757,uk,us,india,germany,pakistan,australia,canada,france,nigeria,poland,south africa,indonesia,italy,turkey,mexico,ghana,russia,spain,belgium,tanzania
9758,9758,us,india,uk,canada,france,germany,australia,pakistan,nigeria,poland,ghana,turkey,tanzania,south africa,belgium,egypt,spain,italy,mexico,brazil
9759,9759,uk,india,us,germany,australia,france,nigeria,canada,pakistan,morocco,ghana,italy,mexico,south africa,belgium,spain,russia,tanzania,ukraine,poland
9760,9760,uk,us,india,germany,pakistan,canada,france,australia,nigeria,south africa,egypt,turkey,ukraine,brazil,belgium,morocco,portugal,ghana,italy,indonesia
9761,9761,uk,india,us,nigeria,canada,france,pakistan,germany,australia,belgium,poland,indonesia,ghana,ukraine,morocco,mexico,turkey,egypt,south africa,tanzania
9762,9762,uk,us,india,canada,nigeria,australia,germany,france,pakistan,south africa,ukraine,ghana,brazil,russia,poland,mexico,italy,morocco,indonesia,egypt
9763,9763,india,uk,us,pakistan,australia,nigeria,france,canada,germany,brazil,turkey,morocco,belgium,russia,egypt,ukraine,poland,south africa,spain,indonesia
9764,9764,us,uk,india,france,australia,nigeria,germany,pakistan,canada,belgium,russia,brazil,ukraine,italy,poland,egypt,portugal,south africa,mexico,turkey
9765,9765,us,uk,india,australia,nigeria,pakistan,germany,france,canada,russia,turkey,egypt,spain,south africa,italy,brazil,indonesia,mexico,belgium,portugal
9766,9766,india,uk,us,france,pakistan,nigeria,canada,australia,germany,turkey,russia,spain,tanzania,indonesia,poland,brazil,italy,mexico,belgium,morocco
9767,9767,uk,us,india,australia,nigeria,canada,pakistan,germany,france,morocco,egypt,tanzania,spain,turkey,mexico,ghana,brazil,ukraine,belgium,russia
9768,9768,us,india,uk,germany,canada,australia,pakistan,nigeria,france,belgium,indonesia,mexico,ghana,italy,egypt,morocco,poland,brazil,south africa,ukraine
9769,9769,uk,us,india,canada,germany,pakistan,nigeria,australia,france,south africa,turkey,italy,russia,brazil,portugal,poland,tanzania,spain,egypt,mexico
9770,9770,uk,us,india,germany,nigeria,france,canada,australia,pakistan,ukraine,belgium,brazil,tanzania,italy,turkey,egypt,indonesia,morocco,poland,mexico
9771,9771,uk,us,india,australia,germany,pakistan,nigeria,france,canada,egypt,ghana,mexico,turkey,brazil,poland,south africa,tanzania,indonesia,belgium,russia
9772,9772,uk,india,us,pakistan,australia,france,canada,nigeria,germany,mexico,tanzania,belgium,ghana,brazil,italy,spain,ukraine,south africa,portugal,morocco
9773,9773,uk,us,india,australia,germany,nigeria,pakistan,france,canada,tanzania,spain,brazil,portugal,russia,south africa,belgium,turkey,mexico,morocco,poland
9774,9774,uk,us,india,germany,australia,canada,pakistan,nigeria,france,belgium,egypt,brazil,ghana,mexico,tanzania,turkey,ukraine,italy,south africa,russia
9775,9775,uk,india,us,germany,nigeria,canada,france,pakistan,australia,mexico,spain,belgium,turkey,indonesia,portugal,russia,poland,italy,tanzania,morocco
9776,9776,us,uk,india,australia,germany,canada,france,nigeria,pakistan,mexico,portugal,ukraine,turkey,italy,indonesia,morocco,spain,poland,egypt,brazil
9777,9777,uk,india,us,canada,germany,australia,france,pakistan,nigeria,italy,indonesia,turkey,egypt,mexico,portugal,belgium,morocco,tanzania,russia,ghana
9778,9778,uk,us,india,australia,pakistan,canada,nigeria,france,germany,egypt,brazil,poland,mexico,turkey,indonesia,portugal,ghana,tanzania,ukraine,italy
9779,9779,india,uk,us,france,canada,nigeria,pakistan,australia,germany,ukraine,mexico,spain,morocco,belgium,brazil,poland,portugal,indonesia,russia,tanzania
9780,9780,uk,india,us,nigeria,canada,australia,pakistan,germany,france,brazil,morocco,south africa,turkey,italy,ukraine,ghana,russia,indonesia,tanzania,egypt
9781,9781,india,us,uk,australia,france,pakistan,germany,nigeria,canada,morocco,tanzania,spain,russia,ghana,belgium,mexico,indonesia,turkey,italy,brazil
9782,9782,uk,us,india,nigeria,pakistan,australia,germany,france,canada,mexico,indonesia,spain,morocco,egypt,brazil,italy,ukraine,south africa,ghana,portugal
9783,9783,uk,us,india,australia,nigeria,canada,germany,pakistan,france,italy,indonesia,ukraine,morocco,ghana,portugal,tanzania,mexico,russia,spain,poland
9784,9784,uk,us,india,nigeria,france,canada,germany,australia,pakistan,portugal,egypt,south africa,mexico,turkey,poland,indonesia,ghana,morocco,spain,italy
9785,9785,us,uk,india,pakistan,nigeria,france,canada,germany,australia,egypt,tanzania,indonesia,ukraine,italy,russia,spain,ghana,portugal,mexico,morocco
9786,9786,uk,india,us,canada,france,pakistan,nigeria,australia,germany,belgium,brazil,morocco,indonesia,portugal,italy,russia,egypt,ghana,south africa,poland
9787,9787,india,us,uk,australia,pakistan,nigeria,germany,canada,france,portugal,tanzania,turkey,brazil,ukraine,poland,egypt,spain,belgium,ghana,south africa
9788,9788,uk,india,us,france,germany,nigeria,australia,canada,pakistan,russia,tanzania,mexico,morocco,south africa,italy,ukraine,turkey,poland,ghana,spain
9789,9789,uk,india,us,canada,australia,france,germany,pakistan,nigeria,russia,indonesia,morocco,brazil,portugal,italy,poland,tanzania,ukraine,belgium,mexico
9790,9790,india,us,uk,france,germany,australia,pakistan,nigeria,canada,portugal,indonesia,egypt,brazil,spain,tanzania,ukraine,turkey,belgium,poland,italy
9791,9791,india,uk,us,canada,nigeria,pakistan,france,germany,australia,ghana,spain,russia,egypt,poland,ukraine,belgium,mexico,italy,indonesia,tanzania
9792,9792,uk,india,us,france,germany,pakistan,australia,nigeria,canada,south africa,russia,turkey,mexico,tanzania,indonesia,italy,ghana,poland,egypt,portugal
9793,9793,uk,us,india,australia,france,germany,canada,pakistan,nigeria,belgium,indonesia,italy,morocco,spain,poland,south africa,egypt,brazil,ukraine,turkey
9794,9794,uk,india,us,germany,pakistan,australia,canada,nigeria,france,italy,brazil,indonesia,turkey,belgium,mexico,russia,ghana,poland,portugal,ukraine
9795,9795,uk,india,us,nigeria,australia,canada,france,germany,pakistan,belgium,russia,indonesia,south africa,spain,italy,morocco,brazil,ghana,egypt,poland
9796,9796,uk,india,us,canada,nigeria,australia,germany,pakistan,france,morocco,south africa,italy,spain,belgium,mexico,brazil,russia,portugal,tanzania,ghana
9797,9797,uk,us,india,nigeria,france,canada,australia,germany,pakistan,poland,portugal,mexico,brazil,egypt,russia,indonesia,turkey,italy,south africa,morocco
9798,9798,uk,us,india,france,nigeria,canada,pakistan,australia,germany,ghana,indonesia,south africa,italy,spain,morocco,poland,ukraine,brazil,russia,belgium
9799,9799,uk,us,india,germany,nigeria,australia,france,canada,pakistan,egypt,poland,turkey,brazil,spain,portugal,indonesia,south africa,tanzania,belgium,italy
9800,9800,uk,us,india,australia,nigeria,canada,germany,france,pakistan,morocco,russia,portugal,ghana,belgium,poland,ukraine,spain,south africa,brazil,indonesia
9801,9801,uk,us,india,france,pakistan,germany,nigeria,australia,canada,poland,belgium,ghana,turkey,egypt,tanzania,russia,spain,mexico,portugal,south africa
9802,9802,uk,india,us,pakistan,germany,france,australia,nigeria,canada,tanzania,spain,south africa,italy,russia,ukraine,poland,brazil,egypt,belgium,turkey
9803,9803,uk,india,us,australia,france,germany,pakistan,nigeria,canada,egypt,spain,ukraine,indonesia,brazil,portugal,poland,belgium,tanzania,turkey,morocco
9804,9804,uk,us,india,pakistan,nigeria,canada,germany,australia,france,russia,belgium,ukraine,tanzania,mexico,italy,turkey,ghana,spain,poland,portugal
9805,9805,us,uk,india,canada,france,australia,germany,pakistan,nigeria,tanzania,spain,morocco,brazil,south africa,turkey,mexico,poland,russia,italy,indonesia
9806,9806,uk,india,us,pakistan,germany,france,canada,australia,nigeria,turkey,belgium,mexico,ghana,brazil,indonesia,russia,ukraine,spain,italy,poland
9807,9807,uk,us,india,germany,nigeria,france,australia,canada,pakistan,ghana,ukraine,italy,belgium,south africa,spain,russia,indonesia,turkey,poland,egypt
9808,9808,india,us,uk,australia,france,germany,canada,nigeria,pakistan,brazil,ghana,italy,portugal,morocco,poland,russia,indonesia,egypt,ukraine,south africa
9809,9809,uk,us,india,nigeria,canada,france,pakistan,germany,australia,mexico,indonesia,portugal,brazil,egypt,russia,tanzania,morocco,turkey,ukraine,italy
9810,9810,india,uk,us,pakistan,canada,france,australia,nigeria,germany,egypt,ukraine,south africa,indonesia,brazil,turkey,tanzania,russia,spain,mexico,ghana
9811,9811,uk,us,india,pakistan,nigeria,canada,australia,germany,france,belgium,indonesia,portugal,ghana,tanzania,morocco,russia,spain,turkey,ukraine,poland
9812,9812,uk,us,india,australia,france,pakistan,canada,nigeria,germany,belgium,mexico,indonesia,egypt,portugal,turkey,poland,ukraine,tanzania,ghana,italy
9813,9813,uk,us,india,canada,france,germany,pakistan,nigeria,australia,ghana,poland,morocco,indonesia,italy,turkey,spain,egypt,south africa,russia,portugal
9814,9814,us,uk,india,france,germany,pakistan,nigeria,australia,canada,ghana,poland,belgium,mexico,ukraine,brazil,spain,south africa,russia,italy,turkey
9815,9815,uk,us,india,germany,pakistan,canada,nigeria,france,australia,indonesia,belgium,portugal,poland,morocco,ghana,brazil,turkey,mexico,tanzania,russia
9816,9816,uk,india,us,nigeria,germany,canada,pakistan,australia,france,egypt,belgium,brazil,turkey,south africa,portugal,indonesia,ukraine,ghana,spain,tanzania
9817,9817,us,india,uk,germany,france,canada,pakistan,australia,nigeria,belgium,poland,brazil,spain,turkey,tanzania,egypt,ghana,south africa,mexico,indonesia
9818,9818,us,india,uk,germany,pakistan,canada,france,australia,nigeria,brazil,italy,spain,poland,russia,indonesia,ghana,south africa,belgium,tanzania,ukraine
9819,9819,uk,india,us,france,australia,germany,nigeria,pakistan,canada,spain,egypt,poland,mexico,portugal,indonesia,tanzania,south africa,italy,belgium,morocco
9820,9820,uk,india,us,pakistan,nigeria,germany,canada,australia,france,russia,belgium,ghana,poland,brazil,egypt,mexico,south africa,indonesia,portugal,ukraine
9821,9821,uk,us,india,pakistan,nigeria,canada,germany,australia,france,ukraine,brazil,south africa,morocco,portugal,ghana,mexico,indonesia,italy,spain,turkey
9822,9822,uk,india,us,nigeria,australia,germany,canada,france,pakistan,italy,portugal,poland,turkey,egypt,brazil,russia,ukraine,mexico,ghana,spain
9823,9823,uk,us,india,germany,australia,pakistan,nigeria,france,canada,portugal,belgium,turkey,indonesia,egypt,spain,morocco,ukraine,south africa,italy,russia
9824,9824,uk,us,india,pakistan,france,australia,nigeria,germany,canada,ghana,egypt,italy,ukraine,belgium,indonesia,south africa,brazil,tanzania,poland,morocco
9825,9825,us,uk,india,nigeria,pakistan,france,canada,australia,germany,spain,south africa,tanzania,russia,italy,poland,brazil,egypt,ukraine,indonesia,belgium
9826,9826,uk,us,india,canada,pakistan,france,australia,nigeria,germany,ghana,spain,south africa,ukraine,indonesia,turkey,morocco,brazil,egypt,belgium,tanzania
9827,9827,uk,us,india,france,australia,canada,germany,nigeria,pakistan,ukraine,mexico,portugal,poland,russia,tanzania,turkey,spain,italy,south africa,ghana
